Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,join_key,tmdb_id
53,1980,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0054807,"Private Benjamin",tt0081375,"Nancy Meyers, Charles Shyer, Harvey Miller","Nancy Meyers, Charles Shyer, Harvey Miller","nm0583600,nm0796124,nm0588458",,privatebenjamin,10765
53,1980,Special,"SPECIAL ACHIEVEMENT AWARD (Visual Effects)","SPECIAL ACHIEVEMENT AWARD (Visual Effects)",an0051804,"The Empire Strikes Back",tt0080684,"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson","Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson","nm0424644,nm0249430,nm0613830,nm0629785",TRUE,theempirestrikesback,1891
54,1981,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0049727,Reds,tt0082979,"Warren Beatty","Warren Beatty",nm0000886,,reds,18254
54,1981,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0049738,"Chariots of Fire",tt0082158,"Ian Holm","Ian Holm",nm0000453,,chariotsoffire,9443
54,1981,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0049739,Reds,tt0082979,"Jack Nicholson","Jack Nicholson",nm0000197,,reds,18254
54,1981,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0049732,Reds,tt0082979,"Diane Keaton","Diane Keaton",nm0000473,,reds,18254
54,1981,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0049741,Reds,tt0082979,"Maureen Stapleton","Maureen Stapleton",nm0822972,TRUE,reds,18254
54,1981,Production,"ART DIRECTION","ART DIRECTION",an0049768,"Heaven's Gate",tt0080855,"Art Direction: Tambi Larsen; Set Decoration: Jim Berkey","Tambi Larsen, Jim Berkey","nm0488910,nm0075391",,heavensgate,10935
54,1981,Production,"ART DIRECTION","ART DIRECTION",an0049766,"Raiders of the Lost Ark",tt0082971,"Art Direction: Norman Reynolds, Leslie Dilley; Set Decoration: Michael Ford","Norman Reynolds, Leslie Dilley, Michael Ford","nm0721888,nm0226896,nm0285785",TRUE,raidersofthelostark,85
54,1981,Production,"ART DIRECTION","ART DIRECTION",an0049770,Reds,tt0082979,"Art Direction: Richard Sylbert; Set Decoration: Michael Seirton","Richard Sylbert, Michael Seirton","nm0843129,nm0782661",,reds,18254
54,1981,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0049765,"Raiders of the Lost Ark",tt0082971,"Douglas Slocombe","Douglas Slocombe",nm0005878,,raidersofthelostark,85
54,1981,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0049761,Reds,tt0082979,"Vittorio Storaro","Vittorio Storaro",nm0005886,TRUE,reds,18254
54,1981,Production,"COSTUME DESIGN","COSTUME DESIGN",an0049771,"Chariots of Fire",tt0082158,"Milena Canonero","Milena Canonero",nm0134382,TRUE,chariotsoffire,9443
54,1981,Production,"COSTUME DESIGN","COSTUME DESIGN",an0049775,Reds,tt0082979,"Shirley Russell","Shirley Russell",nm0751455,,reds,18254
54,1981,Directing,DIRECTING,DIRECTING,an0049747,"Chariots of Fire",tt0082158,"Hugh Hudson","Hugh Hudson",nm0399853,,chariotsoffire,9443
54,1981,Directing,DIRECTING,DIRECTING,an0049750,"Raiders of the Lost Ark",tt0082971,"Steven Spielberg","Steven Spielberg",nm0000229,,raidersofthelostark,85
54,1981,Directing,DIRECTING,DIRECTING,an0049746,Reds,tt0082979,"Warren Beatty","Warren Beatty",nm0000886,TRUE,reds,18254
54,1981,Production,"FILM EDITING","FILM EDITING",an0049782,"Chariots of Fire",tt0082158,"Terry Rawlings","Terry Rawlings",nm0712625,,chariotsoffire,9443
54,1981,Production,"FILM EDITING","FILM EDITING",an0049781,"Raiders of the Lost Ark",tt0082971,"Michael Kahn","Michael Kahn",nm0434883,TRUE,raidersofthelostark,85
54,1981,Production,"FILM EDITING","FILM EDITING",an0049785,Reds,tt0082979,"Dede Allen, Craig McKay","Dede Allen, Craig McKay","nm0020441,nm0570947",,reds,18254
54,1981,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0049799,Heartbeeps,tt0082507,"Stan Winston","Stan Winston",nm0935644,,heartbeeps,73247
54,1981,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0049793,"Chariots of Fire",tt0082158,Vangelis,Vangelis,nm0006331,TRUE,chariotsoffire,9443
54,1981,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0049794,Dragonslayer,tt0082288,"Alex North","Alex North",nm0006218,,dragonslayer,848
54,1981,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0049797,"Raiders of the Lost Ark",tt0082971,"John Williams","John Williams",nm0002354,,raidersofthelostark,85
54,1981,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0049789,"Endless Love",tt0082329,"Music and Lyric by Lionel Richie","Lionel Richie",nm0005360,,endlesslove,226857
54,1981,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0844194,"For Your Eyes Only",tt0082398,"Music by Bill Conti; Lyric by Mick Leeson","Bill Conti, Mick Leeson","nm0006015,nm8750776",,foryoureyesonly,699
54,1981,Title,"BEST PICTURE","BEST PICTURE",an0049721,"Chariots of Fire",tt0082158,"David Puttnam, Producer","David Puttnam",nm0701298,TRUE,chariotsoffire,9443
54,1981,Title,"BEST PICTURE","BEST PICTURE",an0049724,"Raiders of the Lost Ark",tt0082971,"Frank Marshall, Producer","Frank Marshall",nm0550881,,raidersofthelostark,85
54,1981,Title,"BEST PICTURE","BEST PICTURE",an0049725,Reds,tt0082979,"Warren Beatty, Producer","Warren Beatty",nm0000886,,reds,18254
54,1981,Production,"SOUND MIXING",SOUND,an0049776,"Raiders of the Lost Ark",tt0082971,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman","Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman","nm0890106,nm0556541,nm0484414,nm0153335",TRUE,raidersofthelostark,85
54,1981,Production,"SOUND MIXING",SOUND,an0049780,Reds,tt0082979,"Dick Vorisek, Tom Fleischman, Simon Kaye","Dick Vorisek, Tom Fleischman, Simon Kaye","nm0903459,nm0281530,nm0443393",,reds,18254
54,1981,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0049787,Dragonslayer,tt0082288,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson","Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson","nm0613830,nm0864138,nm0707822,nm0424644",,dragonslayer,848
54,1981,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0049786,"Raiders of the Lost Ark",tt0082971,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston","Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston","nm0249430,nm0922187,nm0629785,nm0002653",TRUE,raidersofthelostark,85
54,1981,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0049751,"Chariots of Fire",tt0082158,"Colin Welland","Colin Welland",nm0919815,TRUE,chariotsoffire,9443
54,1981,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0049755,Reds,tt0082979,"Warren Beatty, Trevor Griffiths","Warren Beatty, Trevor Griffiths","nm0000886,nm0341767",,reds,18254
54,1981,Special,"SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing)","SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing)",an0053898,"Raiders of the Lost Ark",tt0082971,"Ben Burtt, Richard L. Anderson","Ben Burtt, Richard L. Anderson","nm0123785,nm0027328",TRUE,raidersofthelostark,85
55,1982,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0051965,Tootsie,tt0084805,"Dustin Hoffman","Dustin Hoffman",nm0000163,,tootsie,9576
55,1982,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0051964,Gandhi,tt0083987,"Ben Kingsley","Ben Kingsley",nm0001426,TRUE,gandhi,783
55,1982,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0051967,"The Verdict",tt0084855,"Paul Newman","Paul Newman",nm0000056,,theverdict,24226
55,1982,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0051975,"The Best Little Whorehouse in Texas",tt0083642,"Charles Durning","Charles Durning",nm0001164,,thebestlittlewhorehouseintexas,16363
55,1982,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0051977,"The Verdict",tt0084855,"James Mason","James Mason",nm0000051,,theverdict,24226
55,1982,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0051981,Tootsie,tt0084805,"Teri Garr","Teri Garr",nm0000414,,tootsie,9576
55,1982,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0051979,Tootsie,tt0084805,"Jessica Lange","Jessica Lange",nm0001448,TRUE,tootsie,9576
55,1982,Production,"ART DIRECTION","ART DIRECTION",an0052005,Annie,tt0083564,"Art Direction: Dale Hennesy; Set Decoration: Marvin March","Dale Hennesy, Marvin March","nm0377322,nm0545322",,annie,196867
55,1982,Production,"ART DIRECTION","ART DIRECTION",an0052006,"Blade Runner",tt0083658,"Art Direction: Lawrence G. Paull, David L. Snyder; Set Decoration: Linda DeScenna","Lawrence G. Paull, David L. Snyder, Linda DeScenna","nm0667223,nm0811435,nm0220984",,bladerunner,78
55,1982,Production,"ART DIRECTION","ART DIRECTION",an0052004,Gandhi,tt0083987,"Art Direction: Stuart Craig, Bob Laing; Set Decoration: Michael Seirton","Stuart Craig, Bob Laing, Michael Seirton","nm0186023,nm0481925,nm0782661",TRUE,gandhi,783
55,1982,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052000,"Das Boot",tt0082096,"Jost Vacano","Jost Vacano",nm0005911,,dasboot,387
55,1982,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052001,"E.T. The Extra-Terrestrial",tt0083866,"Allen Daviau","Allen Daviau",nm0005679,,ettheextraterrestrial,601
55,1982,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0051999,Gandhi,tt0083987,"Billy Williams, Ronnie Taylor","Billy Williams, Ronnie Taylor","nm0930119,nm0853111",TRUE,gandhi,783
55,1982,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052003,Tootsie,tt0084805,"Owen Roizman","Owen Roizman",nm0005845,,tootsie,9576
55,1982,Production,"COSTUME DESIGN","COSTUME DESIGN",an0052009,Gandhi,tt0083987,"John Mollo, Bhanu Athaiya","John Mollo, Bhanu Athaiya","nm0597087,nm0040390",TRUE,gandhi,783
55,1982,Directing,DIRECTING,DIRECTING,an0051986,"Das Boot",tt0082096,"Wolfgang Petersen","Wolfgang Petersen",nm0000583,,dasboot,387
55,1982,Directing,DIRECTING,DIRECTING,an0051988,"E.T. The Extra-Terrestrial",tt0083866,"Steven Spielberg","Steven Spielberg",nm0000229,,ettheextraterrestrial,601
55,1982,Directing,DIRECTING,DIRECTING,an0051984,Gandhi,tt0083987,"Richard Attenborough","Richard Attenborough",nm0000277,TRUE,gandhi,783
55,1982,Directing,DIRECTING,DIRECTING,an0051987,Tootsie,tt0084805,"Sydney Pollack","Sydney Pollack",nm0001628,,tootsie,9576
55,1982,Directing,DIRECTING,DIRECTING,an0051985,"The Verdict",tt0084855,"Sidney Lumet","Sidney Lumet",nm0001486,,theverdict,24226
55,1982,Production,"FILM EDITING","FILM EDITING",an0052020,"Das Boot",tt0082096,"Hannes Nikel","Hannes Nikel",nm0631649,,dasboot,387
55,1982,Production,"FILM EDITING","FILM EDITING",an0052021,"E.T. The Extra-Terrestrial",tt0083866,"Carol Littleton","Carol Littleton",nm0514746,,ettheextraterrestrial,601
55,1982,Production,"FILM EDITING","FILM EDITING",an0052019,Gandhi,tt0083987,"John Bloom","John Bloom",nm0089182,TRUE,gandhi,783
55,1982,Production,"FILM EDITING","FILM EDITING",an0052023,Tootsie,tt0084805,"Fredric Steinkamp, William Steinkamp","Fredric Steinkamp, William Steinkamp","nm0826114,nm0826119",,tootsie,9576
55,1982,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0052044,Gandhi,tt0083987,"Tom Smith","Tom Smith",nm0810182,,gandhi,783
55,1982,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0052035,"E.T. The Extra-Terrestrial",tt0083866,"John Williams","John Williams",nm0002354,TRUE,ettheextraterrestrial,601
55,1982,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0052036,Gandhi,tt0083987,"Ravi Shankar, George Fenton","Ravi Shankar, George Fenton","nm0788170,nm0006070",,gandhi,783
55,1982,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0052038,Poltergeist,tt0084516,"Jerry Goldsmith","Jerry Goldsmith",nm0000025,,poltergeist,609
55,1982,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score)",an0052041,Annie,tt0083564,"Adaptation Score by Ralph Burns","Ralph Burns",nm0005985,,annie,196867
55,1982,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0052034,Tootsie,tt0084805,"Music by Dave Grusin; Lyric by Alan Bergman and Marilyn Bergman","Dave Grusin, Alan Bergman, Marilyn Bergman","nm0006115,nm0074732,nm0004750",,tootsie,9576
55,1982,Title,"BEST PICTURE","BEST PICTURE",an0051960,"E.T. The Extra-Terrestrial",tt0083866,"Steven Spielberg and Kathleen Kennedy, Producers","Steven Spielberg, Kathleen Kennedy","nm0000229,nm0005086",,ettheextraterrestrial,601
55,1982,Title,"BEST PICTURE","BEST PICTURE",an0051959,Gandhi,tt0083987,"Richard Attenborough, Producer","Richard Attenborough",nm0000277,TRUE,gandhi,783
55,1982,Title,"BEST PICTURE","BEST PICTURE",an0051962,Tootsie,tt0084805,"Sydney Pollack and Dick Richards, Producers","Sydney Pollack, Dick Richards","nm0001628,nm0724059",,tootsie,9576
55,1982,Title,"BEST PICTURE","BEST PICTURE",an0051963,"The Verdict",tt0084855,"Richard D. Zanuck and David Brown, Producers","Richard D. Zanuck, David Brown","nm0005573,nm0113360",,theverdict,24226
55,1982,Production,"SOUND MIXING",SOUND,an0052015,"Das Boot",tt0082096,"Milan Bor, Trevor Pyke, Mike Le-Mare","Milan Bor, Trevor Pyke, Mike Le-Mare","nm0095914,nm0701483,nm0494420",,dasboot,387
55,1982,Production,"SOUND MIXING",SOUND,an0052014,"E.T. The Extra-Terrestrial",tt0083866,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa","Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa","nm0461702,nm0321915,nm0226564,nm0134481",TRUE,ettheextraterrestrial,601
55,1982,Production,"SOUND MIXING",SOUND,an0052016,Gandhi,tt0083987,"Gerry Humphreys, Robin O'Donoghue, Jonathan Bates, Simon Kaye","Gerry Humphreys, Robin O'Donoghue, Jonathan Bates, Simon Kaye","nm0006836,nm0640877,nm0060952,nm0443393",,gandhi,783
55,1982,Production,"SOUND MIXING",SOUND,an0052017,Tootsie,tt0084805,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Les Lazarowitz","Arthur Piantadosi, Les Fresholtz, Dick Alexander, Les Lazarowitz","nm0681250,nm0294370,nm1219804,nm0493796",,tootsie,9576
55,1982,Production,"SOUND EDITING","SOUND EFFECTS EDITING",an0052028,"Das Boot",tt0082096,"Mike Le-Mare","Mike Le-Mare",nm0494420,,dasboot,387
55,1982,Production,"SOUND EDITING","SOUND EFFECTS EDITING",an0052027,"E.T. The Extra-Terrestrial",tt0083866,"Charles L. Campbell, Ben Burtt","Charles L. Campbell, Ben Burtt","nm0132287,nm0123785",TRUE,ettheextraterrestrial,601
55,1982,Production,"SOUND EDITING","SOUND EFFECTS EDITING",an0052029,Poltergeist,tt0084516,"Stephen Hunter Flick, Richard L. Anderson","Stephen Hunter Flick, Richard L. Anderson","nm0282276,nm0027328",,poltergeist,609
55,1982,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0052025,"Blade Runner",tt0083658,"Douglas Trumbull, Richard Yuricich, David Dryer","Douglas Trumbull, Richard Yuricich, David Dryer","nm0874320,nm0951047,nm0238734",,bladerunner,78
55,1982,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0052024,"E.T. The Extra-Terrestrial",tt0083866,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith","Carlo Rambaldi, Dennis Muren, Kenneth F. Smith","nm0708058,nm0613830,nm0808946",TRUE,ettheextraterrestrial,601
55,1982,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0052026,Poltergeist,tt0084516,"Richard Edlund, Michael Wood, Bruce Nicholson","Richard Edlund, Michael Wood, Bruce Nicholson","nm0249430,nm0939887,nm0629785",,poltergeist,609
55,1982,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material from Another Medium)",an0051995,"Das Boot",tt0082096,"Wolfgang Petersen","Wolfgang Petersen",nm0000583,,dasboot,387
55,1982,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material from Another Medium)",an0051997,"The Verdict",tt0084855,"David Mamet","David Mamet",nm0000519,,theverdict,24226
55,1982,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0051990,Diner,tt0083833,"Barry Levinson","Barry Levinson",nm0001469,,diner,13776
55,1982,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0051991,"E.T. The Extra-Terrestrial",tt0083866,"Melissa Mathison","Melissa Mathison",nm0558953,,ettheextraterrestrial,601
55,1982,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0051989,Gandhi,tt0083987,"John Briley","John Briley",nm0109300,TRUE,gandhi,783
55,1982,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0051993,Tootsie,tt0084805,"Screenplay by Larry Gelbart, Murray Schisgal; Story by Don McGuire, Larry Gelbart","Larry Gelbart, Murray Schisgal, Don McGuire","nm0312205,nm0772003,nm0570190",,tootsie,9576
56,1983,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0052102,"The Right Stuff",tt0086197,"Sam Shepard","Sam Shepard",nm0001731,,therightstuff,9549
56,1983,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0052107,Yentl,tt0086619,"Amy Irving","Amy Irving",nm0001388,,yentl,10269
56,1983,Production,"ART DIRECTION","ART DIRECTION",an0052130,"Return of the Jedi",tt0086190,"Art Direction: Norman Reynolds, Fred Hole, James Schoppe; Set Decoration: Michael Ford","Norman Reynolds, Fred Hole, James Schoppe, Michael Ford","nm0721888,nm0390407,nm0774847,nm0285785",,returnofthejedi,1892
56,1983,Production,"ART DIRECTION","ART DIRECTION",an0052131,"The Right Stuff",tt0086197,"Art Direction: Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero; Set Decoration: Pat Pending, George R. Nelson","Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero, Pat Pending, George R. Nelson","nm0456644,nm0492985,nm0132922,nm0739554,nm0694723,nm0625388",,therightstuff,9549
56,1983,Production,"ART DIRECTION","ART DIRECTION",an0052133,Yentl,tt0086619,"Art Direction: Roy Walker, Leslie Tomkins; Set Decoration: Tessa Davies","Roy Walker, Leslie Tomkins, Tessa Davies","nm0908178,nm0866777,nm0203995",,yentl,10269
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052125,Flashdance,tt0085549,"Don Peterman","Don Peterman",nm0676286,,flashdance,535
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052126,"The Right Stuff",tt0086197,"Caleb Deschanel","Caleb Deschanel",nm0221042,,therightstuff,9549
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052127,WarGames,tt0086567,"William A. Fraker","William A. Fraker",nm0005710,,wargames,860
56,1983,Production,"FILM EDITING","FILM EDITING",an0052146,Flashdance,tt0085549,"Bud Smith, Walt Mulconery","Bud Smith, Walt Mulconery","nm0807573,nm0611705",,flashdance,535
56,1983,Production,"FILM EDITING","FILM EDITING",an0052144,"The Right Stuff",tt0086197,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf","Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf","nm0268021,nm0296636,nm0745450,nm0829339,nm0738196",TRUE,therightstuff,9549
56,1983,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0052158,"Return of the Jedi",tt0086190,"John Williams","John Williams",nm0002354,,returnofthejedi,1892
56,1983,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0052156,"The Right Stuff",tt0086197,"Bill Conti","Bill Conti",nm0006015,TRUE,therightstuff,9549
56,1983,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Original Song Score or Adaptation Score)",an0052163,"Trading Places",tt0086465,"Adaptation Score by Elmer Bernstein","Elmer Bernstein",nm0000930,,tradingplaces,1621
56,1983,Music,"MUSIC (Original Song Score or Adaptation Score)","MUSIC (Original Song Score or Adaptation Score)",an0052161,Yentl,tt0086619,"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman","Michel Legrand, Alan Bergman, Marilyn Bergman","nm0006166,nm0074732,nm0004750",TRUE,yentl,10269
56,1983,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0052151,Flashdance,tt0085549,"Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara","Giorgio Moroder, Keith Forsey, Irene Cara","nm0002380,nm0286850,nm0001011",TRUE,flashdance,535
56,1983,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0052152,Flashdance,tt0085549,"Music and Lyric by Michael Sembello and Dennis Matkosky","Michael Sembello, Dennis Matkosky","nm0783732,nm0559125",,flashdance,535
